iid,gender,pid,match,int_corr,samerace,dec_o,age,income,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
315,1,300,0,0.77,1,1,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,301,0,0.54,1,0,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,302,0,-0.13,1,1,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,303,0,0.58,1,0,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,304,0,0.51,1,0,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,305,1,0.53,0,1,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,306,1,-0.21,0,1,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
315,1,307,0,0.39,0,0,27,,Academia or UN,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7
316,1,294,1,0.2,0,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,295,0,0.12,1,0,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,296,1,0.24,1,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,297,1,0.19,1,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,298,0,0.25,1,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,299,1,0.59,0,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,300,1,0.52,1,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,301,0,0.36,1,0,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,302,0,0.1,1,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,303,0,0.48,1,0,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,304,0,0.41,1,0,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,305,0,0.38,0,0,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,306,0,-0.39,0,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
316,1,307,1,0.33,0,1,25,"31,857.00",Investment banking,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,25,20,15,25,10,5,6,8,7,8,9
317,1,294,0,0.5,0,0,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,295,0,0.19,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,296,1,0.14,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,297,0,0.45,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,298,0,0.45,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,299,0,0.62,0,0,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,300,0,0.79,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,301,0,0.67,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,302,0,0.12,1,0,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,303,0,0.56,1,0,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,304,1,0.61,1,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,305,0,0.46,0,0,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,306,0,-0.1,0,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
317,1,307,1,0.31,0,1,30,,International Development banker,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,50,0,20,20,0,10,7,3,8,8,5
318,1,294,0,-0.25,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,295,0,0.04,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,296,0,-0.13,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,297,0,0.02,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,298,0,-0.07,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,299,0,0.33,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,300,0,0.11,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,301,0,0.15,0,1,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,302,0,0.13,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,303,0,0.21,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,304,0,0.31,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,305,0,0.35,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,306,0,0.33,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
318,1,307,0,0.18,0,0,29,,"Corporate Finance, Asset Management/ Hedge Funds",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,40,30,10,8,2,10,6,10,6,10,10
319,1,294,0,-0.38,0,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,295,0,-0.02,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,296,1,-0.17,1,1,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,297,1,-0.36,1,1,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,298,0,-0.26,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,299,0,-0.15,0,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,300,1,-0.03,1,1,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,301,0,-0.11,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,302,0,0.37,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,303,0,0.04,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,304,0,-0.27,1,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,305,0,-0.26,0,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,306,0,-0.37,0,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
319,1,307,0,-0.01,0,0,26,,I am a teacher.,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,20,25,20,10,5,20,5,10,6,9,3
320,1,294,0,0.25,0,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,295,0,0.35,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,296,0,-0.13,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,297,0,0.47,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,298,0,0.25,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,299,0,0.55,0,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,300,0,0.64,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,301,0,0.63,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,302,0,-0.35,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,303,0,0.8,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,304,0,0.49,1,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,305,0,0.45,0,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,306,0,0.2,0,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
320,1,307,0,0.48,0,0,36,"23,207.00",Professor or journalist,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,20,16,16,16,16,16,8,8,9,9,7
321,1,294,0,0.55,0,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,295,0,0.31,1,1,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,296,0,0.16,1,1,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,297,0,0.28,1,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,298,0,0.31,1,1,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,299,0,0.57,0,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,300,0,0.66,1,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,301,0,0.63,1,1,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,302,0,0.3,1,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,303,0,0.51,1,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,304,0,0.55,1,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,305,0,0.47,0,1,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,306,0,-0.08,0,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
321,1,307,0,0.4,0,0,29,,Finance,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,30,15,15,20,10,10,6,8,7,7,8
322,0,332,0,0.34,1,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,333,0,0.47,0,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,334,0,-0.17,1,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,335,0,0.18,0,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,336,0,0.48,0,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,337,1,0.57,0,1,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,338,0,0.42,0,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,339,1,,0,1,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
322,0,340,0,,0,0,34,,to get Ph.D and be a professor,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,2,60,15,8,5,10,5,9,8,7,7
323,0,332,1,0.33,1,1,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,333,1,-0.33,0,1,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,334,0,-0.37,1,0,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,335,0,-0.06,0,1,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,336,0,0.49,0,0,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,337,0,-0.07,0,1,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,338,0,0.51,0,0,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,339,1,,0,1,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
323,0,340,0,,0,0,25,,Education,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,10,20,20,20,10,20,7,9,6,8,3
324,0,332,1,0.04,0,1,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,333,0,-0.25,1,0,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,334,0,-0.26,0,0,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,335,1,-0.12,1,1,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,336,1,0.33,0,1,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,337,0,0.15,1,0,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,338,0,0.2,0,0,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,339,0,,0,0,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
324,0,340,1,,0,1,23,,school psychologist,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,40,10,15,20,10,5,9,9,9,9,8
325,0,332,0,0.37,0,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,333,0,-0.05,0,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,334,0,-0.18,0,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,335,0,0.13,0,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,336,0,0.63,1,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,337,1,0.37,0,1,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,338,1,0.63,0,1,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,339,1,,0,1,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
325,0,340,0,,0,0,30,,School Psychologist,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,10,20,20,10,10,30,7,9,7,8,8
326,0,332,0,0.48,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,333,0,-0.52,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,334,0,-0.11,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,335,0,0.18,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,336,0,0.6,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,337,1,-0.09,0,1,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,338,1,0.48,0,1,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,339,0,,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
326,0,340,0,,0,0,36,,Educator,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,15,15,15,20,20,15,8,9,6,9,8
327,0,332,0,0.54,0,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,333,0,0.02,1,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,334,0,-0.1,0,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,335,0,0.19,1,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,336,0,0.65,0,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,337,0,0.24,1,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,338,0,0.75,0,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,339,0,,0,0,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
327,0,340,0,,0,1,29,,Consulting,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,15,10,20,20,20,15,7,7,9,8,10
328,0,332,0,0.7,0,1,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,333,0,0.21,1,0,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,334,0,0.08,0,1,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,335,0,0.59,1,0,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,336,0,0.72,0,0,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,337,0,0.38,1,1,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,338,0,0.65,0,1,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,339,1,,0,1,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
328,0,340,0,,0,0,30,,Teacher,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,22,12,30,25,10,1,7,10,8,10,10
329,0,332,0,0.74,0,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,333,0,-0.08,1,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,334,0,0.12,0,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,335,0,0.49,1,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,336,0,0.73,0,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,337,0,0.41,1,1,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,338,0,0.72,0,1,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,339,0,,0,1,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
329,0,340,0,,0,0,29,,teacher,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,15,22,22,16,15,10,8,9,5,8,8
