Time (mins),Temperature,Tem.,TEM/1000,YFP,Mean11,Mean20,Mean23,,BLUE,Mean11,Mean20,Mean23,,RED,Mean11,Mean20,Mean23,,Timepoint,Cl-,,,,YFP/RED,Mean11,Mean20,Mean23
91,,2968.75,2.96875,,537.0778809,1642.47113,1052.442078,,,3029.481262,9098.67511,5347.117004,,,640.6115875,2084.26564,1073.893448,,,,,,,,0.838383025,0.788033492,0.980024675
91.1,,2962.239583,2.962239583,,531.4998322,1642.190384,1044.927689,,,3022.218903,9077.559723,5322.000641,,,643.2072754,2090.070313,1079.2052,,,,,,,,0.826327457,0.785710593,0.968238189
91.2,,2968.75,2.96875,,531.2151794,1634.216339,1041.439972,,,3050.958038,9154.975128,5365.260773,,,640.7926788,2086.033096,1077.388565,,,,,,,,0.828996955,0.783408634,0.966633586
91.3,,2962.239583,2.962239583,,529.6714478,1628.65387,1035.065125,,,3027.586578,9109.452789,5341.591949,,,645.6170197,2093.706497,1078.843948,,,,,,,,0.820411222,0.777880697,0.959420615
91.4,,2968.75,2.96875,,531.7521515,1639.464554,1039.901077,,,3036.375458,9133.126923,5337.505341,,,646.3396912,2107.845795,1080.446625,,,,,,,,0.822713132,0.777791505,0.962473345
91.5,,2968.75,2.96875,,525.8659515,1625.295883,1027.639999,,,3034.921173,9153.8992,5326.765411,,,643.5861359,2117.18483,1082.993546,,,,,,,,0.817087134,0.767668396,0.948888388
91.6,,2962.239583,2.962239583,,526.9423981,1626.994644,1028.012344,,,3017.465576,9092.565674,5298.887939,,,640.9088287,2107.438797,1076.944656,,,,,,,,0.822179965,0.772024624,0.954563764
91.7,,2968.75,2.96875,,525.227066,1626.236832,1026.009659,,,3015.999756,9073.246582,5301.289063,,,644.8652802,2115.415207,1080.294113,,,,,,,,0.814475647,0.768755385,0.949750301
91.8,,2968.75,2.96875,,521.8117218,1615.640823,1022.001297,,,3006.746063,9061.20871,5288.767792,,,635.5298767,2082.046844,1069.11972,,,,,,,,0.821065604,0.775986778,0.955927832
91.9,,2968.75,2.96875,,520.9764709,1607.247833,1021.334991,,,2999.033264,9063.222473,5297.056458,,,639.563446,2103.586945,1076.043976,,,,,,,,0.814581374,0.764051059,0.949157297
92,,2968.75,2.96875,,522.2365875,1609.954544,1021.582718,,,2991.922455,9037.753754,5268.974457,,,642.1461182,2101.363892,1075.360596,,,,,,,,0.81326753,0.76614743,0.949990842
92.1,,2968.75,2.96875,,521.2448425,1613.243011,1020.832489,,,2998.911133,9050.451172,5276.524902,,,637.6747589,2093.112076,1071.452896,,,,,,,,0.817414889,0.770738954,0.952755359
92.2,,2968.75,2.96875,,522.5451355,1616.072906,1021.067535,,,2995.692871,9082.014404,5255.791748,,,637.0666962,2092.823105,1065.701523,,,,,,,,0.820236152,0.772197565,0.958117741
92.3,,2968.75,2.96875,,524.2398682,1616.103882,1022.614624,,,2984.975861,9057.644562,5242.013702,,,638.4700012,2089.232452,1063.101837,,,,,,,,0.821087705,0.773539526,0.96191596
92.4,,2968.75,2.96875,,518.71521,1605.841614,1015.971375,,,2986.610779,9056.333679,5247.695007,,,638.4592896,2108.604065,1071.048035,,,,,,,,0.812448371,0.761566214,0.948576853
92.5,,2968.75,2.96875,,518.6348114,1609.26799,1014.686325,,,2986.13855,9060.278687,5233.944702,,,634.2926636,2090.460938,1061.481567,,,,,,,,0.817658537,0.769814906,0.955915163
92.6,,2968.75,2.96875,,520.4559326,1607.82251,1016.085693,,,2978.020966,9053.907196,5225.60495,,,640.1340485,2093.815506,1062.606644,,,,,,,,0.813042102,0.767891204,0.95621997
92.7,,2968.75,2.96875,,516.3945313,1600.150146,1013.617554,,,2959.883698,8982.634186,5177.492096,,,632.7298584,2092.082153,1057.201904,,,,,,,,0.816137447,0.764860091,0.958773863
92.8,,2968.75,2.96875,,517.5180817,1603.724197,1013.375565,,,2961.134155,9033.244507,5202.731323,,,636.7680206,2110.029739,1063.884598,,,,,,,,0.812726244,0.760048149,0.952523955
92.9,,2994.791667,2.994791667,,510.4264374,1589.5233,1000.840683,,,3005.234924,9145.266418,5265.207825,,,636.0674744,2106.37265,1059.9935,,,,,,,,0.802472156,0.754625873,0.944195114
93,,3001.302083,3.001302083,,516.2329102,1606.102783,1010.014404,,,2953.873444,8998.258942,5160.029938,,,634.0165253,2105.588791,1057.210739,,,,,,,,0.814226269,0.762780838,0.955357685
93.1,,3001.302083,3.001302083,,517.9547882,1598.225845,1003.336075,,,2948.850189,8968.26059,5141.490082,,,633.7566986,2105.222214,1055.546677,,,,,,,,0.817277023,0.759172041,0.950536909
93.2,,2968.75,2.96875,,509.5785675,1592.002518,998.7901154,,,2963.066437,9029.740997,5173.523224,,,634.8012848,2106.03511,1055.454666,,,,,,,,0.80273714,0.755924016,0.946312663
93.3,,2968.75,2.96875,,509.7072754,1594.125671,994.817688,,,2954.699341,8983.942505,5138.126099,,,632.0309906,2101.649948,1050.762741,,,,,,,,0.806459308,0.758511508,0.946757673
93.4,,2968.75,2.96875,,513.9544067,1597.048828,997.5064697,,,2933.773285,8940.764496,5114.474945,,,635.1988831,2103.179413,1049.338715,,,,,,,,0.8091236,0.759349782,0.950604848
93.5,,2968.75,2.96875,,509.5653687,1590.979919,992.3256226,,,2949.364197,8991.596619,5123.193787,,,634.8194122,2114.330276,1050.391556,,,,,,,,0.802693426,0.752474643,0.944719726
93.6,,2968.75,2.96875,,511.6390228,1597.812973,994.6985931,,,2931.763855,8945.358826,5089.784119,,,632.3202515,2103.836853,1045.274963,,,,,,,,0.8091454,0.759475703,0.951614291
93.7,,2968.75,2.96875,,515.752655,1602.879974,998.7913513,,,2936.836273,8978.970062,5108.707367,,,633.7053833,2104.166992,1045.011963,,,,,,,,0.813868193,0.761764622,0.955770256
93.8,,2968.75,2.96875,,509.3186646,1582.055725,987.4418335,,,2986.89856,9100.656616,5165.000366,,,632.5976715,2112.837173,1044.43251,,,,,,,,0.805122572,0.748782606,0.945433835
93.9,,2968.75,2.96875,,510.791153,1600.851578,992.1322174,,,2931.042267,8948.709015,5076.248566,,,633.493988,2109.873199,1046.012115,,,,,,,,0.806307814,0.758743027,0.948490178
94,,2968.75,2.96875,,508.6621246,1593.261185,990.0668488,,,2910.989899,8925.252106,5051.025055,,,637.8165894,2114.293701,1047.814941,,,,,,,,0.797505322,0.753566633,0.944887126
94.1,,2968.75,2.96875,,506.3069611,1588.207474,982.8517609,,,2924.704224,8930.701294,5048.410767,,,636.2427521,2117.777786,1043.39534,,,,,,,,0.795776391,0.749940567,0.941974459
94.2,,2968.75,2.96875,,506.2068939,1587.194504,982.0687714,,,2926.141968,8944.790161,5045.824829,,,632.6482544,2109.493652,1037.063721,,,,,,,,0.800139557,0.752405442,0.94697052
94.3,,2968.75,2.96875,,513.1062317,1598.187408,985.9880676,,,2913.330811,8930.303955,5036.042725,,,635.1553497,2110.617874,1036.635696,,,,,,,,0.807843675,0.757213055,0.951142307
94.4,,2968.75,2.96875,,508.2880402,1592.827591,979.9853058,,,2928.743225,8928.873108,5029.210022,,,631.5719299,2117.146698,1040.877533,,,,,,,,0.804798339,0.75234635,0.941499144
94.5,,2968.75,2.96875,,507.7337189,1590.414871,980.4782257,,,2906.124756,8900.789551,5010.927246,,,629.0101318,2106.073242,1032.375122,,,,,,,,0.807194818,0.755156487,0.949730582
94.6,,2968.75,2.96875,,514.2820129,1604.050995,990.132782,,,2911.430634,8914.532684,5011.532684,,,634.3754578,2106.450531,1031.945038,,,,,,,,0.810690273,0.761494738,0.95948209
94.7,,2968.75,2.96875,,508.604599,1594.240891,982.41008,,,2914.479675,8896.568054,4999.949402,,,634.589798,2119.054886,1034.614212,,,,,,,,0.801469864,0.752335818,0.949542417
94.8,,2968.75,2.96875,,504.4812012,1582.352905,976.7254639,,,2911.997894,8909.231293,5006.41098,,,631.0214233,2114.958191,1034.409363,,,,,,,,0.799467629,0.748172192,0.944234941
94.9,,2968.75,2.96875,,510.0413513,1587.588959,978.6565857,,,2949.019501,9027.235565,5064.87912,,,635.4863434,2115.462051,1031.979507,,,,,,,,0.802600019,0.750469127,0.948329476
95,,2968.75,2.96875,,513.8435669,1599.570007,986.9708862,,,2914.462891,8889.932129,4994.101563,,,631.9795074,2112.827957,1030.149734,,,,,,,,0.813069982,0.75707537,0.958084881
95.1,,2968.75,2.96875,,512.8830719,1605.331985,998.7815704,,,2906.500336,8898.56723,4998.420746,,,625.5879669,2096.026993,1023.878555,,,,,,,,0.819841651,0.765892801,0.975488319
95.2,,2962.239583,2.962239583,,524.5093384,1631.928101,1029.539185,,,2903.661499,8898.558716,5029.822388,,,628.3699188,2102.687973,1026.684067,,,,,,,,0.83471427,0.776115202,1.002780912
95.3,,2936.197917,2.936197917,,535.582077,1679.236252,1062.642868,,,2929.011749,8941.100128,5092.768097,,,626.3083344,2095.795761,1024.7108,,,,,,,,0.855141226,0.801240409,1.03701734
95.4,,2942.708333,2.942708333,,552.3485107,1732.74176,1117.911072,,,2904.699005,8883.314484,5071.686066,,,620.0979309,2077.395477,1021.020721,,,,,,,,0.890743999,0.834093354,1.094895577
95.5,,2929.6875,2.9296875,,571.7365417,1801.553497,1171.059479,,,2921.850739,8948.651031,5138.372711,,,622.4243927,2072.0439,1026.641312,,,,,,,,0.918563842,0.869457205,1.14067052
95.6,,2929.6875,2.9296875,,596.6377563,1873.694824,1227.74707,,,2934.63443,8943.122223,5166.382477,,,621.4562683,2074.686493,1031.589081,,,,,,,,0.960063945,0.903121908,1.190151285
95.7,,2929.6875,2.9296875,,618.3147278,1946.101715,1282.493439,,,2949.383942,8997.228912,5210.990143,,,621.0805969,2065.856781,1030.320892,,,,,,,,0.995546682,0.942031284,1.244751464
95.8,,2929.6875,2.9296875,,643.1394501,2015.099106,1327.671738,,,2946.964142,9009.243439,5229.78006,,,619.8204346,2073.053467,1041.744141,,,,,,,,1.037622212,0.972043962,1.274470079
95.9,,2929.6875,2.9296875,,670.01091,2100.475571,1382.612534,,,2962.32135,9084.796448,5369.149963,,,620.247345,2065.951508,1028.877533,,,,,,,,1.080231807,1.016710975,1.343806711
96,,2929.6875,2.9296875,,687.0860748,2166.049698,1429.544083,,,2974.257294,9061.220917,5314.908417,,,613.1189423,2055.415146,1033.125473,,,,,,,,1.120640756,1.053825891,1.383708097
96.1,,2929.6875,2.9296875,,708.1346741,2230.998932,1473.271881,,,2977.457581,9058.77301,5346.161682,,,611.6707611,2038.9608,1034.561508,,,,,,,,1.157705614,1.094184318,1.424054413
96.2,,2929.6875,2.9296875,,729.7480469,2299.758789,1510.835693,,,2975.128387,9233.715546,5644.438202,,,615.6287384,2039.745743,1033.219498,,,,,,,,1.18537034,1.127473263,1.462260146
96.3,,2929.6875,2.9296875,,741.7585449,2332.430664,1539.533325,,,2988.050446,9065.173492,5379.066559,,,610.1175385,2041.667343,1038.247177,,,,,,,,1.215763354,1.142414641,1.482819659
96.4,,2929.6875,2.9296875,,755.612381,2379.577957,1594.184402,,,2998.343079,9117.105042,5438.528381,,,609.976059,2036.31517,1043.001083,,,,,,,,1.23875744,1.168570559,1.528459009
96.5,,2903.645833,2.903645833,,771.8557587,2456.022934,1594.877304,,,2991.650085,9096.306091,5447.202576,,,614.4358826,2087.057953,1041.680023,,,,,,,,1.256202283,1.176787128,1.53106258
96.6,,2890.625,2.890625,,773.9392395,2443.237885,1602.485443,,,3021.247192,9432.214966,5472.403442,,,612.4411621,2032.393616,1040.985535,,,,,,,,1.263695662,1.202147982,1.539392614
96.7,,2890.625,2.890625,,778.3843079,2572.486908,1614.939667,,,3017.556213,9624.295715,5488.623352,,,617.5835876,2096.961273,1051.866791,,,,,,,,1.26037078,1.226768916,1.53530816
96.8,,2890.625,2.890625,,801.0498352,2502.778168,1649.359833,,,3013.397034,9802.744934,5521.507629,,,616.4450378,2036.622467,1128.075592,,,,,,,,1.299466759,1.228886653,1.462100452
96.9,,2890.625,2.890625,,793.8391266,2516.973343,1647.446854,,,3042.909515,9228.021088,6722.889252,,,615.2487946,2052.195267,1058.444046,,,,,,,,1.290273355,1.226478486,1.556479872
97,,2890.625,2.890625,,801.6867371,2507.63089,2117.637726,,,3032.073914,9158.860291,7832.323669,,,612.6771545,2038.225861,1514.546295,,,,,,,,1.308497846,1.230300792,1.398199403
97.1,,2890.625,2.890625,,808.2600403,2513.973969,1691.115814,,,3041.809692,9205.543579,5576.924927,,,613.6087189,2042.699051,1077.832718,,,,,,,,1.317223852,1.23071187,1.568996548
97.2,,2890.625,2.890625,,808.2391968,2508.213013,1667.331909,,,3041.585754,9161.106262,5531.362122,,,615.6294556,2051.029541,1057.803223,,,,,,,,1.312866351,1.222904382,1.576221242
97.3,,2890.625,2.890625,,807.3239899,2501.560562,1665.526505,,,3054.698975,9213.589355,5578.939941,,,615.6615143,2035.903091,1056.554703,,,,,,,,1.311311445,1.228722807,1.57637508
97.4,,2890.625,2.890625,,815.1398315,2525.879395,1671.223145,,,3060.129486,9224.174408,5605.228119,,,617.090271,2037.459656,1063.469055,,,,,,,,1.320940987,1.239719956,1.571482627
97.5,,2858.072917,2.858072917,,818.6117096,2534.764969,1678.944778,,,3097.32843,9263.652161,5648.216614,,,619.4265289,2048.966019,1067.401566,,,,,,,,1.321563852,1.237094684,1.572927034
97.6,,2851.5625,2.8515625,,811.731781,2520.906769,1668.947662,,,3095.827393,9270.501465,5665.655273,,,618.2776032,2031.172867,1066.993912,,,,,,,,1.3128921,1.241108923,1.564158562
97.7,,2851.5625,2.8515625,,816.919693,2529.834122,1673.807999,,,3090.850433,9262.41684,5671.399261,,,619.0894775,2027.83783,1068.649475,,,,,,,,1.319550279,1.247552484,1.566283461
97.8,,2851.5625,2.8515625,,814.6091766,2526.621078,1674.839462,,,3115.134094,9313.339905,5708.560608,,,621.7441864,2048.805893,1074.862656,,,,,,,,1.310199909,1.233216425,1.558189275
97.9,,2851.5625,2.8515625,,810.4242249,2515.721771,1665.347992,,,3118.87915,9336.166992,5731.67041,,,619.3534698,2040.688553,1076.339432,,,,,,,,1.308500338,1.232780851,1.547233097
98,,2851.5625,2.8515625,,814.7060852,2523.218597,1674.615692,,,3129.692352,9364.04953,5765.703827,,,618.8705444,2040.716553,1078.079712,,,,,,,,1.316440235,1.236437561,1.553331979
98.1,,2851.5625,2.8515625,,813.2971191,2526.570251,1676.161194,,,3142.289337,9412.760284,5761.733429,,,624.7390137,2052.44696,1081.807678,,,,,,,,1.301819002,1.231003919,1.549407744
98.2,,2851.5625,2.8515625,,814.183197,2525.577179,1678.848663,,,3156.826172,9452.269043,5826.98584,,,620.9358215,2035.473846,1078.307098,,,,,,,,1.311219564,1.240780953,1.556929993
98.3,,2851.5625,2.8515625,,812.9864197,2527.402069,1683.55014,,,3165.176086,9447.233459,5848.08551,,,625.8626556,2050.255539,1085.789841,,,,,,,,1.298985348,1.232725395,1.550530386
98.4,,2851.5625,2.8515625,,816.6878662,2523.203613,1683.811646,,,3167.037811,9486.224579,5857.388153,,,629.8487244,2059.144379,1097.140961,,,,,,,,1.296641296,1.225365079,1.534726809
98.5,,2851.5625,2.8515625,,818.265625,2528.211304,1691.893066,,,3193.066925,9547.299835,5921.031769,,,630.2502594,2050.42012,1099.229568,,,,,,,,1.298318585,1.233021115,1.539162623
98.6,,2838.541667,2.838541667,,818.8233948,2533.29483,1705.304718,,,3190.615326,9522.791107,5919.113373,,,629.5580292,2058.803146,1097.912888,,,,,,,,1.300632121,1.230469671,1.553224065
98.7,,2812.5,2.8125,,819.0331573,2532.340714,1703.420792,,,3216.174652,9601.020111,5960.343353,,,637.0240021,2079.883865,1113.556473,,,,,,,,1.285717892,1.217539477,1.529712083
98.8,,2812.5,2.8125,,815.1845245,2525.951492,1706.496048,,,3224.138733,9587.779602,5969.059875,,,632.1179657,2062.304977,1108.764328,,,,,,,,1.28960822,1.224819568,1.539097178
98.9,,2812.5,2.8125,,811.7820435,2516.710632,1701.059387,,,3243.165985,9684.696503,6048.677948,,,631.662323,2061.874908,1111.307648,,,,,,,,1.285151914,1.220593268,1.530682697
99,,2812.5,2.8125,,819.8725128,2543.519547,1715.442764,,,3226.716675,9619.903198,6007.379761,,,636.0545959,2079.803314,1115.134369,,,,,,,,1.288997074,1.22296158,1.538328306
99.1,,2812.5,2.8125,,820.3004761,2543.363464,1718.766663,,,3256.815796,9683.04187,6050.707886,,,633.1668854,2069.152176,1113.8918,,,,,,,,1.295551765,1.229181446,1.543028383
99.2,,2786.458333,2.786458333,,824.1764221,2552.909637,1737.869965,,,3256.925598,9662.263733,6069.568909,,,636.772583,2080.062012,1121.909302,,,,,,,,1.294302619,1.227323812,1.549028929
99.3,,2773.4375,2.7734375,,829.1814728,2561.262527,1747.862137,,,3249.15448,9647.391785,6075.233582,,,638.3561249,2083.106735,1124.409225,,,,,,,,1.29893243,1.229539747,1.554471537
99.4,,2773.4375,2.7734375,,827.0105286,2545.258148,1748.648285,,,3264.829834,9732.04248,6112.712402,,,643.5012512,2096.413422,1131.692841,,,,,,,,1.285173148,1.214101246,1.545161569
99.5,,2773.4375,2.7734375,,833.9407043,2560.463348,1751.507294,,,3278.183929,9705.642181,6132.837494,,,647.3246918,2098.423447,1144.163925,,,,,,,,1.288288111,1.220184302,1.530818491
99.6,,2773.4375,2.7734375,,841.5725708,2580.278076,1769.277222,,,3292.098572,9778.044617,6172.697449,,,642.1620636,2090.988113,1138.494583,,,,,,,,1.310529878,1.233999399,1.554049749
99.7,,2773.4375,2.7734375,,833.8479462,2558.91954,1771.203964,,,3295.534088,9789.248932,6179.414948,,,644.9971619,2096.923492,1141.903717,,,,,,,,1.292793202,1.220320889,1.551097468
99.8,,2760.416667,2.760416667,,840.2055359,2576.807343,1783.353485,,,3298.954163,9807.383606,6196.944641,,,642.9460602,2085.198746,1140.034805,,,,,,,,1.306805637,1.235761027,1.564297403
99.9,,2760.416667,2.760416667,,846.2518921,2602.597229,1801.729675,,,3312.581146,9819.205658,6242.166107,,,642.6997681,2096.206421,1145.22876,,,,,,,,1.316714171,1.241574877,1.573248716
100,,2773.4375,2.7734375,,845.2436066,2594.301895,1802.120255,,,3313.724213,9844.727386,6236.171234,,,645.0161133,2089.667603,1144.802612,,,,,,,,1.310422467,1.241490222,1.574175526
100.1,,2773.4375,2.7734375,,855.0410309,2622.426834,1816.197342,,,3323.382904,9828.490326,6278.219818,,,646.6256714,2097.805603,1150.287415,,,,,,,,1.322312226,1.250080956,1.578907427
100.2,,2773.4375,2.7734375,,857.1292725,2633.636658,1820.240784,,,3327.528412,9844.028656,6277.245941,,,643.8470764,2089.347626,1145.380096,,,,,,,,1.331262195,1.260506689,1.589202387
100.3,,2773.4375,2.7734375,,859.5789337,2636.186905,1827.721939,,,3331.763977,9855.327942,6298.177551,,,644.964035,2100.532089,1152.888657,,,,,,,,1.332754831,1.255009109,1.585341246
100.4,,2773.4375,2.7734375,,866.4939117,2657.805801,1852.221817,,,3318.338318,9843.546326,6289.997498,,,653.4159241,2117.064056,1163.948822,,,,,,,,1.326098553,1.255420587,1.591325823
100.5,,2773.4375,2.7734375,,868.4986115,2660.732925,1858.790298,,,3336.138092,9861.095612,6330.150299,,,641.7998505,2095.793503,1151.100021,,,,,,,,1.353223456,1.269558724,1.614794774
100.6,,2773.4375,2.7734375,,871.9102173,2675.109924,1867.933777,,,3327.94632,9856.168732,6331.737091,,,643.9287415,2090.696686,1153.86441,,,,,,,,1.354047678,1.27953038,1.618850326
100.7,,2773.4375,2.7734375,,876.3449097,2689.500061,1878.970276,,,3343.233215,9887.731506,6355.518616,,,645.2550507,2099.774216,1157.682175,,,,,,,,1.358137234,1.280852027,1.623045009
100.8,,2773.4375,2.7734375,,876.2084351,2681.155579,1884.83905,,,3338.283417,9880.839325,6352.813934,,,643.398407,2086.111359,1155.779938,,,,,,,,1.361844272,1.285240871,1.630794054
100.9,,2773.4375,2.7734375,,883.4902191,2705.745041,1899.873459,,,3331.594269,9869.18631,6347.216095,,,641.7037506,2090.073685,1154.203445,,,,,,,,1.376788305,1.294569211,1.646047295
101,,2773.4375,2.7734375,,888.7270508,2711.235107,1913.286621,,,3337.268982,9837.602478,6381.90863,,,639.4294739,2075.990936,1157.790009,,,,,,,,1.389875017,1.305995638,1.652533367
101.1,,2786.458333,2.786458333,,893.9526367,2726.943115,1927.940186,,,3332.592621,9822.581635,6393.647064,,,641.6215057,2083.543869,1158.618454,,,,,,,,1.393271,1.308800432,1.663999204
101.2,,2812.5,2.8125,,893.1271515,2733.059891,1922.36116,,,3332.812744,9864.593506,6385.490967,,,641.5287018,2090.586563,1161.990982,,,,,,,,1.392185804,1.307317257,1.654368399
101.3,,2812.5,2.8125,,895.6995697,2730.527206,1934.379745,,,3311.262115,9832.673981,6376.578278,,,636.1625977,2072.235657,1150.885315,,,,,,,,1.407972699,1.317672147,1.680775417
101.4,,2812.5,2.8125,,890.5053558,2726.755112,1931.874496,,,3313.534729,9838.080139,6377.211975,,,630.4982605,2045.100983,1145.378082,,,,,,,,1.412383525,1.333310743,1.686669691
101.5,,2812.5,2.8125,,892.5332031,2726.880615,1936.930664,,,3305.175751,9791.56955,6371.311249,,,634.3056183,2060.727921,1156.087173,,,,,,,,1.407102787,1.323260867,1.675419215
101.6,,2812.5,2.8125,,894.9441986,2733.206528,1942.71019,,,3314.176483,9820.816376,6386.454559,,,637.0037994,2051.445206,1156.568253,,,,,,,,1.404927568,1.332332212,1.679719451
101.7,,2812.5,2.8125,,903.2807617,2757.234131,1960.396484,,,3319.409424,9831.82373,6404.653809,,,635.0886688,2060.542038,1155.689621,,,,,,,,1.422290786,1.33811108,1.696300156
101.8,,2812.5,2.8125,,907.5981445,2770.441284,1962.367065,,,3303.762543,9803.490814,6382.484467,,,630.8748932,2047.05751,1149.693741,,,,,,,,1.438634116,1.353377358,1.706860702
101.9,,2812.5,2.8125,,904.5780182,2754.830338,1958.558609,,,3319.810791,9792.468262,6448.267578,,,629.2505798,2045.063507,1151.268463,,,,,,,,1.437548168,1.347063467,1.70121798
102,,2812.5,2.8125,,906.1721802,2765.239563,1974.042786,,,3316.843628,9783.400757,6441.580933,,,623.394516,2021.816452,1144.082687,,,,,,,,1.453609483,1.367700594,1.725437162
102.1,,2825.520833,2.825520833,,917.8116302,2799.412582,2000.170883,,,3319.552673,9808.850525,6462.827087,,,628.6464539,2042.202972,1152.648407,,,,,,,,1.459980605,1.370780779,1.735282738
